Crash Record Number,County Code,County Name,Municipality Code,Municipality Name,District Code,District Name,Police Agency Code,Police Agency Name,Crash Year,Crash Month,Day of Week,Time of Day,Hour of Day,Illumination,Weather,Road Condition,Collision Type,Work Zone Type,Work Zone Location,Intersection Type,Traffic Control Device,Location Type,Urban / Rural,Fatality Count,Injury Count,Person Count,Total Unit Count,School Bus Indicator,School Zone Indicator,Latitude,Longitude,Arrival Time,Dispatch Time,Construction Zone Speed Limit,Estimated Hours Closed,Lane Closed,Lane Closure Direction,Notify Highway Maintenance,Special Jurisdiction,Traffic Control Device Function,Traffic Detour,Workers Present,Work Zone Close/Detour,Work Zone Flagger,Work Zone Law Officer,Work Zone Closure,Work Zone Moving,Work Zone Other,Work Zone Shoulder/Median,Vehicle Count,Automobile Count,Motorcycle Count,Bus Count,Small Truck Count,Heavy Truck Count,SUV Count,Van Count,Bicycle Count,Suspected Serious Injury Count,Suspected Minor Injury Count,Possible Injury Count,Total Injury Count,Unknown Injury Degree Count,Unknown Injury Person Count,16 Year Old Driver Count,17 Year Old Driver Count,18 Year Old Driver Count,19 Year Old Driver Count,20 Year Old Driver Count,50-64 Year Old Driver Count,65-74 Year Old Driver Count,75 Plus Year Old Driver Count,Unbelted Occupant Count,Unbelted Death Count,Unbelted Suspected Serious Injury Count,Belted Death Count,Belted Suspected Serious Injury Count,Motorcycle Death Count,Motorcycle Suspected Serious Injury Count,Bicycle Death Count,Bicycle Suspected Serious Injury Count,Pedestrian Count,Pedestrian Death Count,Pedestrian Suspected Serious Injury Count,Maximum Severity Level,Commercial Vehicle Count,Latitude (Decimal),Longitude (Decimal),Roadway Surface Type,Interstate,State Road,Local Road Only,Turnpike,Wet Road,Snow Slush Road,Icy Road,Sudden Deer,Shoulder Related,Rear End,Head On / Opposite Direction Side Swipe,Hit Fixed Object,Single Vehicle Run Off Road,Work Zone,Property Damage Only,Injury or Fatal,Fatal or Suspected Serious Injury,Injury,Fatal,Non Intersection,Intersection,Signalized Intersection,Stop Controlled Intersection,Unsignalized Intersection,School Bus,School Zone,Hit Deer,Hit Tree / Shrub,Hit Embankment,Hit Pole,Hit Guide Rail,Hit Guide Rail End,Hit Barrier,Hit Bridge,Overturned,Motorcycle,Bicycle,Heavy Truck Related,Vehicle Failure,Train / Trolley,Phantom Vehicle,Alcohol Related,Drinking Driver,Underage Drinking Driver,Unlicensed,Distracted,Cell Phone,No Clearance,Running Red Light,Tailgating,Cross Median,Curved Road,Curve Driver Error,Limit 65 MPH,Speeding,Speeding Related,Aggressive Driving,Fatigue / Asleep,Driver 16 Years Old,Driver 17 Years Old,Driver 18 Years Old,Driver 19 Years Old,Driver 20 Years Old,Driver 50 - 64 Years Old,Driver 65 - 74 Years Old,Driver 75 Plus,Unbelted,Pedestrian,Commercial Vehicle,PSP Reported,NHTSA Aggressive Driving,Deer Related,Illumination Dark,Running Stop Sign,Train,Trolley,Hit Parked Vehicle,Fire In Vehicle,Vehicle Towed,Hazardous Truck,Suspected Serious Injury,Suspected Minor Injury,Possible Injury,Motorcycle Drinking Driver,Drug Related,Illegal Drug Related,School Bus Unit,Drugged Driver,Impaired Driver,Geographic Location of the Crash
2008005260,20,Crawford,20228,Union Twp,01,District 1-0,68E05,PSP - Meadville,2007,12,7,2223,22,Dark no street lights,Snow,Snow covered,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,3,3,1,No,No,41 33:32.000,80 10:53.718,2240,2223,  ,2,Yes,South, , ,No Controls, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,41.5589,-80.1816, ,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,"(41.5589, -80.1816)"
2013102641,09,Bucks,09212,Lower Southampton Twp,06,District 6-0,09212,LOWER SOUTHAMPTON TWP,2013,09,1,0112,01,Dark street lights,Rain,Wet,Head-on, , ,Four way intersection,Stop sign, ,Urban,1,1,2,2,No,No,40 08:44.076,75 00:16.220,0114,0112,  ,2, ,North And South, ,No Special Jurisdiction,Device Functioning properly, , , , , , , , , ,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,40.1456,-75.0045,Blacktop,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,"(40.1456, -75.0045)"
2002219530,02,Allegheny,02118,Shaler Twp,11,District 11-0,02118,SHALER TWP,2002,06,7,1741,17,Daylight,No adverse conditions,Dry,Hit fixed object, , ,T intersection,Traffic signal, ,Urban,0,2,2,1,No,No,40 31:37.920,79 57:01.080,9999,9999,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,40.5271,-79.9503, ,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,"(40.5271, -79.9503)"
2005007585,64,Westmoreland,64217,Unity Twp,12,District 12-0,68A01,PSP - Greensburg,2004,04,5,1540,15,Daylight,Rain,Wet,Rear-end, , ,Mid-block,Not applicable, ,Rural,0,1,2,2,No,No,40 17:08.000,79 26:09.255,1634,1601,  ,2,Yes,West, , ,No Controls, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,40.2856,-79.4359, ,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.2856, -79.4359)"
2006200653,02,Allegheny,02303,Duquesne City,11,District 11-0,02303,DUQUESNE CITY,2006,01,6,1101,11,Daylight,No adverse conditions,Dry,Rear-end, , ,T intersection,Not applicable, ,Urban,0,2,2,2,No,No,40 22:53.760,79 51:34.920,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,40.3816,-79.8597, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.3816, -79.8597)"
2015136174,55,Somerset,55206,Elk Lick Twp,09,District 9-0,68A06,PSP - Somerset,2015,12,7,1803,18,Dark no street lights,Rain,Wet,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,2,2,1,No,No,39 44:53.626,79 05:58.927,1818,1805,  ,2, ,North, , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,39.7482,-79.0997, ,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(39.7482, -79.0997)"
2009089575,23,Delaware,23203,Chester Twp,06,District 6-0,23203,CHESTER TWP,2009,09,5,1315,13,Daylight,No adverse conditions,Dry,Sideswipe (same dir.), , ,Mid-block,Not applicable, ,Urban,0,0,3,2,No,No,39 50:59.172,75 24:14.691,1325,1315,  ,1,Yes,East and West, , ,No Controls, , , , , , , , , ,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39.8498,-75.4041, ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(39.8498, -75.4041)"
2016080340,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2016,07,1,1630,16,Daylight,No adverse conditions,Dry,Hit pedestrian, , ,Four way intersection,Traffic signal, ,Urban,0,2,3,3,No,No,39 56:43.252,75 09:05.795,1642,1638,  ,1,Yes,South, , ,Device Functioning properly, , , , , , , , , ,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,39.9453,-75.1516, ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,"(39.9453, -75.1516)"
2016129763,09,Bucks,09208,Falls Twp,06,District 6-0,09208,FALLS TWP,2016,12,5,1830,18,Dark no street lights,No adverse conditions,Dry,Sideswipe (same dir.), , ,Four way intersection,Traffic signal, ,Urban,0,0,3,3,No,No,40 11:33.437,74 51:54.101,1837,1832,  ,2,Yes,North, , ,Device Functioning properly, , , , , , , , , ,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,40.1926,-74.865, ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.1926, -74.865)"
2006048891,53,Schuylkill,53406,Frackville Boro,05,District 5-0,53406,FRACKVILLE BORO,2006,05,4,0658,06,Daylight,No adverse conditions,Dry,Angle, , ,T intersection,Not applicable, ,Urbanized,0,0,2,2,No,No,,,0702,0659,  , ,No, , , ,No Controls, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,, ,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
1999129995,40,Luzerne,40206,Dallas Twp,04,District 4-0,40206,DALLAS TWP,1999,11,1,0439,04,Dark no street lights,Fog,Wet,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,1,1,1,No,No,41 22:28.560,75 58:47.280,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,41.3746,-75.9798, ,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,"(41.3746, -75.9798)"
1998013945,06,Berks,06103,Cumru Twp,05,District 5-0,06103,CUMRU TWP,1998,01,1,0326,03,Dark no street lights,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,1,2,1,No,No,,,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,,, ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
1998015476,66,York,66207,East Manchester Twp,08,District 8-0,66502,NORTHEASTERN REGIONAL,1998,01,4,1202,12,Daylight,Rain,Wet,Head-on, , ,Mid-block,Not applicable, ,Rural,0,0,2,2,No,No,40 03:42.120,76 41:02.040,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0618,-76.6838, ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.0618, -76.6838)"
2005400802,22,Dauphin,22102,Swatara Twp,08,District 8-0,22102,SWATARA TWP,2005,10,1,0221,02,Dark no street lights,No adverse conditions,Dry,Angle, , ,T intersection,Stop sign, ,Urban,1,1,3,2,No,No,40 15:03.000,76 50:09.723,0223,0221,  ,4, ,"All (N,S,E,W)", ,No Special Jurisdiction,Device Functioning properly, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,40.2511,-76.8359,Blacktop,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,"(40.2511, -76.8359)"
2002034138,53,Schuylkill,53236,West Mahanoy Twp,05,District 5-0,53236,WEST MAHANOY TWP,2001,11,7,1245,12,Daylight,Rain and fog,Wet,Angle, , ,Crossover,Stop sign, ,Rural,0,0,2,2,No,No,40 46:40.287,76 13:39.303,1403,1352,  , ,No, , , ,Unknown, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7779,-76.2276, ,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.7779, -76.2276)"
2001219322,08,Bradford,08214,Monroe Twp,03,District 3-0,68P05,PSP - Towanda,2001,01,6,1100,11,Daylight,Snow,Snow covered,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,2,2,1,No,No,41 39:00.720,76 26:37.320,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,41.6501,-76.4437, ,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,"(41.6501, -76.4437)"
2012043465,02,Allegheny,02466,Plum Boro,11,District 11-0,02466,PLUM BORO,2012,04,2,1443,14,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,0,0,1,1,No,No,40 29:18.782,79 46:41.999,1452,1446,  ,1,Yes,North And South, , ,No Controls, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4886,-79.7783, ,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.4886, -79.7783)"
1999001679,46,Montgomery,46210,Marlborough Twp,06,District 6-0,46210,MARLBOROUGH TWP,1999,01,7,1116,11,Daylight,Sleet(hail),Ice Patches,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,0,1,1,No,No,,,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,, ,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
1997401017,40,Luzerne,40204,Butler Twp,04,District 4-0,68N01,PSP - Hazleton,1997,10,1,1440,14,Daylight,Rain,Wet,Head-on, , ,Mid-block,Not applicable, ,Rural,1,2,3,2,No,No,41 02:28.320,76 02:07.080,9999,9999,  , ,No, , ,Unknown,No Controls, , , , , , , , , ,2,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,41.0411,-76.0354,Concrete,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,"(41.0411, -76.0354)"
2009035096,02,Allegheny,02441,Leetsdale Boro,11,District 11-0,02441,LEETSDALE BORO,2009,03,4,1100,11,Daylight,No adverse conditions,Dry,Rear-end, , ,T intersection,Traffic signal, ,Urban,0,2,3,2,No,No,40 33:28.302,80 12:16.752,1101,1100,  ,1,Yes,North, , ,Device Functioning properly, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,40.5498,-80.1972, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,"(40.5498, -80.1972)"
2013053463,37,Lawrence,37209,Pulaski Twp,11,District 11-0,37209,PULASKI TWP,2013,05,5,0100,01,Dark street lights,Rain,Wet,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,1,1,1,No,No,41 04:19.895,80 28:27.748,0134,0127,  ,1,Yes,East, , ,No Controls, , , , , , , , , ,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,41.0722,-80.4744, ,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,"(41.0722, -80.4744)"
2005030412,09,Bucks,09101,Bristol Twp,06,District 6-0,09101,BRISTOL TWP,2004,09,7,2130,21,Dark street lights,No adverse conditions,Dry,Rear-end, , ,Four way intersection,Traffic signal, ,Urban,0,6,7,4,No,No,40 09:15.286,74 51:19.632,2130,2130,  ,1,Yes,West, , ,Device Functioning properly, , , , , , , , , ,4,4,0,0,0,0,0,0,0,0,1,3,6,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,40.1542,-74.8555, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,"(40.1542, -74.8555)"
2011023266,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2011,02,3,2312,23,Dark street lights,Sleet(hail),Slush,Hit fixed object, , ,Four way intersection,Stop sign, ,Urban,0,2,4,1,No,No,40 00:02.556,75 09:53.362,2334,2328,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0007,-75.1648, ,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.0007, -75.1648)"
1999140364,14,Centre,14204,College Twp,02,District 2-0,14410,STATE COLLEGE BORO,1999,12,2,1632,16,Dusk,Rain,Wet,Hit fixed object, , ,Four way intersection,Stop sign, ,Urban,0,1,1,1,No,No,40 49:25.680,77 49:44.040,9999,9999,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,40.8239,-77.8289, ,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,"(40.8239, -77.8289)"
2003072711,64,Westmoreland,64215,Sewickley Twp,12,District 12-0,68A01,PSP - Greensburg,2002,03,2,1830,18,Dark no street lights,No adverse conditions,Dry,Rear-end, , ,T intersection,Not applicable, ,Rural,0,1,4,2,No,No,40 13:11.000,79 43:05.447,1905,1830,  , ,No, , , ,No Controls, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,40.2198,-79.7181, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.2198, -79.7181)"
2011052931,44,Mifflin,44210,Wayne Twp,02,District 2-0,68G03,PSP - Huntingdon,2011,05,5,1635,16,Daylight,No adverse conditions,Dry,Rear-end, , ,Mid-block,Not applicable, ,Rural,0,2,4,2,No,No,40 23:37.738,77 52:55.625,1635,1635,  , ,No, , , ,No Controls, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,40.3938,-77.8821, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.3938, -77.8821)"
