Crash Record Number,County Code,County Name,Municipality Code,Municipality Name,District Code,District Name,Police Agency Code,Police Agency Name,Crash Year,Crash Month,Day of Week,Time of Day,Hour of Day,Illumination,Weather,Road Condition,Collision Type,Work Zone Type,Work Zone Location,Intersection Type,Traffic Control Device,Location Type,Urban / Rural,Fatality Count,Injury Count,Person Count,Total Unit Count,School Bus Indicator,School Zone Indicator,Latitude,Longitude,Arrival Time,Dispatch Time,Construction Zone Speed Limit,Estimated Hours Closed,Lane Closed,Lane Closure Direction,Notify Highway Maintenance,Special Jurisdiction,Traffic Control Device Function,Traffic Detour,Workers Present,Work Zone Close/Detour,Work Zone Flagger,Work Zone Law Officer,Work Zone Closure,Work Zone Moving,Work Zone Other,Work Zone Shoulder/Median,Vehicle Count,Automobile Count,Motorcycle Count,Bus Count,Small Truck Count,Heavy Truck Count,SUV Count,Van Count,Bicycle Count,Suspected Serious Injury Count,Suspected Minor Injury Count,Possible Injury Count,Total Injury Count,Unknown Injury Degree Count,Unknown Injury Person Count,16 Year Old Driver Count,17 Year Old Driver Count,18 Year Old Driver Count,19 Year Old Driver Count,20 Year Old Driver Count,50-64 Year Old Driver Count,65-74 Year Old Driver Count,75 Plus Year Old Driver Count,Unbelted Occupant Count,Unbelted Death Count,Unbelted Suspected Serious Injury Count,Belted Death Count,Belted Suspected Serious Injury Count,Motorcycle Death Count,Motorcycle Suspected Serious Injury Count,Bicycle Death Count,Bicycle Suspected Serious Injury Count,Pedestrian Count,Pedestrian Death Count,Pedestrian Suspected Serious Injury Count,Maximum Severity Level,Commercial Vehicle Count,Latitude (Decimal),Longitude (Decimal),Roadway Surface Type,Interstate,State Road,Local Road Only,Turnpike,Wet Road,Snow Slush Road,Icy Road,Sudden Deer,Shoulder Related,Rear End,Head On / Opposite Direction Side Swipe,Hit Fixed Object,Single Vehicle Run Off Road,Work Zone,Property Damage Only,Injury or Fatal,Fatal or Suspected Serious Injury,Injury,Fatal,Non Intersection,Intersection,Signalized Intersection,Stop Controlled Intersection,Unsignalized Intersection,School Bus,School Zone,Hit Deer,Hit Tree / Shrub,Hit Embankment,Hit Pole,Hit Guide Rail,Hit Guide Rail End,Hit Barrier,Hit Bridge,Overturned,Motorcycle,Bicycle,Heavy Truck Related,Vehicle Failure,Train / Trolley,Phantom Vehicle,Alcohol Related,Drinking Driver,Underage Drinking Driver,Unlicensed,Distracted,Cell Phone,No Clearance,Running Red Light,Tailgating,Cross Median,Curved Road,Curve Driver Error,Limit 65 MPH,Speeding,Speeding Related,Aggressive Driving,Fatigue / Asleep,Driver 16 Years Old,Driver 17 Years Old,Driver 18 Years Old,Driver 19 Years Old,Driver 20 Years Old,Driver 50 - 64 Years Old,Driver 65 - 74 Years Old,Driver 75 Plus,Unbelted,Pedestrian,Commercial Vehicle,PSP Reported,NHTSA Aggressive Driving,Deer Related,Illumination Dark,Running Stop Sign,Train,Trolley,Hit Parked Vehicle,Fire In Vehicle,Vehicle Towed,Hazardous Truck,Suspected Serious Injury,Suspected Minor Injury,Possible Injury,Motorcycle Drinking Driver,Drug Related,Illegal Drug Related,School Bus Unit,Drugged Driver,Impaired Driver,Geographic Location of the Crash
1999018651,36,Lancaster,36101,Manheim Twp,08,District 8-0,36101,MANHEIM TWP,1999,02,4,0700,07,Daylight,No adverse conditions,Dry,Rear-end,Construction,Other,Y intersection,Stop sign, ,Urban,0,1,2,2,No,No,,,9999,9999,99, ,No, , , ,Device Functioning properly, ,U, , ,U, , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,
2006064342,48,Northampton,48402,Bath Boro,05,District 5-0,48502,COLONIAL REGIONAL,2006,06,6,1709,17,Daylight,Rain,Wet,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,0,1,1,No,No,,,1710,1709,  ,2,Yes,East and West, , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,, ,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
2004047757,36,Lancaster,36203,Caernarvon Twp,08,District 8-0,68J05,PSP - Ephrata,2003,12,7,1245,12,Daylight,No adverse conditions,Snow covered,Rear-end, , ,Mid-block,Not applicable, ,Rural,0,1,4,4,No,No,,,1309,1215,  ,3,Yes,North, , ,No Controls, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,,, ,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,
2003020763,66,York,66209,Fawn Twp,08,District 8-0,68H07,PSP - York,2002,05,5,0655,06,Daylight, ,Dry,Rear-end, , ,Four way intersection,Not applicable, ,Rural,0,0,2,2,No,No,39 43:54.000,76 28:13.359,0740,0705,  , ,No, , , ,No Controls, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7319,-76.4704, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(39.7319, -76.4704)"
2013063815,15,Chester,15236,Tredyffrin Twp,06,District 6-0,15236,TREDYFFRIN TWP,2013,06,6,1437,14,Daylight,No adverse conditions,Dry,Rear-end, , ,Four way intersection,Traffic signal, ,Rural,0,0,3,2,No,No,40 03:47.783,75 29:21.385,1441,1437,  ,1,Yes,"All (N,S,E,W)", , ,Device Functioning properly, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0633,-75.4893, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.0633, -75.4893)"
2012040866,09,Bucks,09219,Plumstead Twp,06,District 6-0,09219,PLUMSTEAD TWP,2012,04,6,0956,09,Daylight,No adverse conditions,Dry,Angle, , ,Mid-block,Not applicable, ,Rural,0,0,3,2,No,No,40 23:09.180,75 08:47.139,1003,0958,  , ,No, , , ,No Controls, , , , , , , , , ,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.3855,-75.1464, ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.3855, -75.1464)"
2011008788,66,York,66226,Shrewsbury Twp,08,District 8-0,68H07,PSP - York,2010,12,1,2107,21,Dark no street lights,No adverse conditions,Dry,Sideswipe (same dir.), , ,Mid-block,Not applicable, ,Rural,0,0,1,2,No,No,39 46:03.726,76 39:58.806,2117,2107,  , ,No, , , ,No Controls, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7575,-76.6631, ,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,"(39.7575, -76.6631)"
2007090499,02,Allegheny,02301,Pittsburgh City,11,District 11-0,02301,PITTSBURGH CITY,2007,08,7,0510,05,Dark street lights,No adverse conditions,Dry,Hit pedestrian, , ,On ramp,Not applicable, ,Urban,0,1,2,2,No,No,40 24:46.800,80 00:29.520,0518,0516,  , ,No, , , ,No Controls, , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,40.413,-80.0081, ,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"(40.413, -80.0081)"
1998002385,53,Schuylkill,53218,North Manheim Twp,05,District 5-0,68L07,PSP - Schuylkill Haven,1998,01,5,1320,13,Daylight,Sleet(hail),Ice,Other or Unknown, , ,Mid-block,Not applicable, ,Rural,0,0,1,3,No,No,,,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,, ,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,
2000042379,14,Centre,14206,Ferguson Twp,02,District 2-0,14206,FERGUSON TWP,2000,05,1,0037,00,Dark no street lights,No adverse conditions,Dry,Hit fixed object, , ,Y intersection,Stop sign, ,Rural,0,1,1,1,No,No,40 44:02.040,77 53:08.520,9999,9999,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.7339,-77.8858, ,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.7339, -77.8858)"
2013053446,46,Montgomery,46408,Hatboro Boro,06,District 6-0,46408,HATBORO BORO,2013,05,6,0758,07,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Traffic signal, ,Urban,0,1,1,1,No,No,40 10:16.087,75 06:36.744,0800,0758,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,40.1711,-75.1102, ,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,"(40.1711, -75.1102)"
2000116858,22,Dauphin,22103,Lower Swatara Twp,08,District 8-0,68T05,PSP - Newville,2000,09,3,0735,07,Daylight,No adverse conditions,Dry,Rear-end, , ,Mid-block,Not applicable, ,Urban,0,2,3,3,No,No,40 12:51.840,76 47:27.600,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,3,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.2144,-76.791, ,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"(40.2144, -76.791)"
2000065682,64,Westmoreland,64302,Greensburg City,12,District 12-0,64302,GREENSBURG CITY,2000,07,4,1411,14,Daylight,No adverse conditions,Dry,Rear-end, , ,Mid-block,Not applicable, ,Urban,0,0,2,2,No,No,40 17:49.200,79 32:34.800,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.297,-79.543, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.297, -79.543)"
2006012905,53,Schuylkill,53202,Blythe Twp,05,District 5-0,68L03,PSP - Frackville,2005,12,1,1310,13,Daylight,No adverse conditions,Wet,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,0,1,1,No,No,40 44:04.000,76 09:31.941,1338,1326,  ,2, ,North, , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7347,-76.1588, ,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.7347, -76.1588)"
1998053761,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,1998,05,5,1720,17,Daylight,No adverse conditions,Dry,Angle, , ,Four way intersection,Stop sign, ,Urban,0,1,2,2,No,No,,,9999,9999,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,, ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,
2000051233,07,Blair,07301,Altoona City,09,District 9-0,07301,ALTOONA CITY,2000,05,6,2006,20,Daylight,No adverse conditions,Dry,Angle, , ,Four way intersection,Stop sign, ,Urban,0,2,4,2,No,No,,,9999,9999,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,,, ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,
2012131115,07,Blair,07203,Blair Twp,09,District 9-0,07203,BLAIR TWP,2012,12,4,1152,11,Daylight,Snow,Snow covered,Angle, , ,T intersection,Stop sign, ,Rural,0,1,4,2,No,No,40 25:21.401,78 24:07.818,1156,1156,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.4226,-78.4022, ,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.4226, -78.4022)"
2000069929,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2000,05,7,1452,14,Daylight,Sleet(hail),Wet,Angle, , ,Four way intersection,Traffic signal, ,Urban,0,1,2,2,No,No,39 57:19.800,75 12:48.960,9999,9999,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9555,-75.2136, ,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(39.9555, -75.2136)"
2001275536,46,Montgomery,46410,Jenkintown Boro,06,District 6-0,46410,JENKINTOWN BORO,2001,12,1,1355,13,Daylight,No adverse conditions,Dry,Angle, , ,Four way intersection,Stop sign, ,Urban,0,1,3,2,No,No,40 05:45.927,75 07:28.235,9999,9999,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0961,-75.1245, ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.0961, -75.1245)"
2006107601,46,Montgomery,46109,Upper Dublin Twp,06,District 6-0,46109,UPPER DUBLIN TWP,2006,10,4,1619,16,Daylight,Rain,Wet,Sideswipe (Opposite dir.), , ,Y intersection,Yield sign, ,Urban,0,0,2,2,No,No,40 08:04.000,75 12:24.088,1627,1619,  ,9,Yes,North, , ,Device Functioning properly, , , , , , , , , ,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1344,-75.2067, ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.1344, -75.2067)"
2008123008,25,Erie,25302,Erie City,01,District 1-0,25302,ERIE CITY,2008,08,5,2057,20,Dark street lights,No adverse conditions,Dry,Angle, , ,Four way intersection,Traffic signal, ,Urban,1,1,2,2,No,No,42 07:01.972,80 05:53.607,2057,2057,  ,4, ,North And South, ,No Special Jurisdiction,Device Functioning properly, , , , , , , , , ,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,42.1172,-80.0982,Unknown,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,"(42.1172, -80.0982)"
2007107051,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2007,08,1,2050,20,Dark street lights,No adverse conditions,Dry,Angle, , ,Mid-block,Not applicable, ,Urban,0,1,3,2,No,No,40 05:14.747,74 58:18.681,2056,2055,  ,1, ,East, , ,No Controls, , , , , , , , , ,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0874,-74.9719, ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.0874, -74.9719)"
2007125511,66,York,66212,Hellam Twp,08,District 8-0,66212,HELLAM TWP,2007,12,7,2355,23,Dark no street lights,Rain,Ice Patches,Non collision, , ,Off ramp,Not applicable, ,Rural,0,0,1,1,No,No,40 00:14.000,76 37:23.331,0012,0002,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0049,-76.6202, ,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.0049, -76.6202)"
2013076499,36,Lancaster,36301,Lancaster City,08,District 8-0,36301,LANCASTER CITY,2013,07,6,0124,01,Dark street lights,No adverse conditions,Dry,Non collision, , ,Mid-block,Not applicable, ,Urban,0,0,1,1,No,No,40 02:03.775,76 18:09.190,0127,0125,  ,1, ,West, , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,40.0344,-76.3026, ,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.0344, -76.3026)"
2002213930,02,Allegheny,02217,Richland Twp,11,District 11-0,02217, ,2002,05,1,1907,19,Daylight,No adverse conditions,Dry,Hit pedestrian, , ,Mid-block,Not applicable, ,Urban,0,1,3,2,No,No,40 38:05.640,79 56:22.560,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,40.6346,-79.9397, ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"(40.6346, -79.9397)"
2009068417,45,Monroe,45213,Smithfield Twp,05,District 5-0,68N06,PSP - Swiftwater,2009,06,4,0616,06,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,1,1,1,No,No,41 02:25.332,75 07:55.190,0635,0617,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,41.0404,-75.132, ,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(41.0404, -75.132)"
1999121028,06,Berks,06220,Lower Alsace Twp,05,District 5-0,06505,CENTRAL BERKS REGIONAL,1999,11,3,1850,18,Dark street lights,Rain,Wet,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,0,1,1,1,No,No,40 20:38.400,75 52:28.560,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40.344,-75.8747, ,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,"(40.344, -75.8747)"
