Crash Record Number,County Code,County Name,Municipality Code,Municipality Name,District Code,District Name,Police Agency Code,Police Agency Name,Crash Year,Crash Month,Time of Day,Hour of Day,Illumination,Road Condition,Collision Type,Urban / Rural,Fatality Count,Injury Count,Person Count,Total Unit Count,Latitude,Longitude,Vehicle Count,Suspected Serious Injury Count,Suspected Minor Injury Count,Possible Injury Count,Total Injury Count,16 Year Old Driver Count,17 Year Old Driver Count,18 Year Old Driver Count,19 Year Old Driver Count,20 Year Old Driver Count,50-64 Year Old Driver Count,65-74 Year Old Driver Count,75 Plus Year Old Driver Count,Unbelted Occupant Count,Latitude (Decimal),Longitude (Decimal),Interstate,State Road,Local Road Only,Turnpike,Injury,Fatal,Alcohol Related,Drinking Driver,Underage Drinking Driver,Unlicensed,Distracted,Cell Phone,No Clearance,Running Red Light,Tailgating,Speeding,Speeding Related,Aggressive Driving,Fatigue / Asleep,Unbelted,NHTSA Aggressive Driving,Running Stop Sign,Hit Parked Vehicle,Suspected Serious Injury,Suspected Minor Injury,Drug Related,Illegal Drug Related,Drugged Driver,Impaired Driver,Geographic Location of the Crash
2004004709,36,Lancaster,36225,Mount Joy Twp,08,District 8-0,36505,NORTHWEST LANCASTER CNTY REGIONAL,2004,3,1340,13,Daylight,Dry,Hit fixed object,Urbanized,0,1,1,1,40 08:53.524,76 34:39.584,1,0,1,0,1,0,0,0,0,0,0,0,0,0,40.1482,-76.5777,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,1,0,0,0,0,"(40.1482, -76.5777)"
2005061144,38,Lebanon,38301,Lebanon City,08,District 8-0,38301,LEBANON CITY,2004,9,1310,13,Daylight,Dry,Hit fixed object,Urbanized,0,0,1,1,40 19:37.038,76 25:25.852,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.327,-76.4238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.327, -76.4238)"
2011110730,57,Susquehanna,57212,Great Bend Twp,04,District 4-0,68R04,PSP - Blooming Grove,2011,10,1905,19,Dark no street lights,Dry,Other or Unknown,Rural,0,0,1,1,41 55:57.854,75 43:51.283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9327,-75.7309,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(41.9327, -75.7309)"
2007010195,09,Bucks,09202,Bensalem Twp,06,District 6-0,68M03,PSP - Trevose,2006,12,1053,10,Daylight,Dry,Non collision,Urban,0,1,1,1,40 04:05.880,74 57:38.880,1,0,0,1,1,0,0,0,0,0,1,0,0,0,40.0685,-74.9607,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.0685, -74.9607)"
2005064775,36,Lancaster,36406,East Petersburg Boro,08,District 8-0,36101,MANHEIM TWP,2005,1,0750,7,Daylight,Dry,Hit fixed object,Urban,0,1,1,1,40 06:00.532,76 21:08.482,1,0,0,1,1,0,0,1,0,0,0,0,0,0,40.1001,-76.3524,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,0,0,0,0,0,0,0,0,0,"(40.1001, -76.3524)"
2009114063,02,Allegheny,02301,Pittsburgh City,11,District 11-0,02301,PITTSBURGH CITY,2009,11,0655,6,Daylight,Dry,Rear-end,Urban,0,0,2,2,40 26:53.095,79 59:29.714,2,0,0,0,0,0,0,0,0,0,1,0,0,0,40.4458,-79.9904,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.4458, -79.9904)"
2002226387,10,Butler,10301,Butler City,10,District 10-0,10301,BUTLER CITY,2002,8,2205,22,Dark street lights,Dry,Angle,Urbanized,0,2,4,2,40 51:46.080,79 54:39.240,2,0,2,0,2,0,0,0,1,0,0,1,0,0,40.8628,-79.9109,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,1,0,0,0,0,"(40.8628, -79.9109)"
2004206282,66,York,66231,West Manchester Twp,08,District 8-0,66231,WEST MANCHESTER TWP,2004,4,2055,20,Dark street lights,Dry,Rear-end,Rural,0,2,2,2,39 58:27.840,76 45:54.000,2,0,1,1,2,0,0,0,0,0,1,0,0,0,39.9744,-76.765,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,1,0,0,0,0,"(39.9744, -76.765)"
2003022095,32,Indiana,32203,Blacklick Twp,10,District 10-0,68A03,PSP - Indiana,2002,5,0720,7,Daylight,Dry,Angle,Rural,0,1,4,2,40 28:48.814,79 19:02.209,2,0,0,1,1,0,0,0,0,0,0,0,0,0,40.4802,-79.3173,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(40.4802, -79.3173)"
2000025196,09,Bucks,09101,Bristol Twp,06,District 6-0,09101,BRISTOL TWP,2000,3,1512,15,Daylight,Dry,Rear-end,Urban,0,1,2,2,40 06:25.200,74 52:36.120,2,0,0,0,0,0,0,0,0,0,1,1,0,0,40.1068,-74.8768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,No,1,0,0,0,0,0,0,0,0,"(40.1068, -74.8768)"
2007032229,46,Montgomery,46106,Lower Pottsgrove Twp,06,District 6-0,46106,LOWER POTTSGROVE TWP,2007,2,1611,16,Daylight,Dry,Rear-end,Urbanized,0,0,4,2,40 14:40.000,75 35:21.009,2,0,0,0,0,0,0,0,0,0,0,0,1,0,40.2447,-75.5892,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,1,0,0,0,0,0,0,0,0,"(40.2447, -75.5892)"
2005110160,28,Franklin,28401,Chambersburg Boro,08,District 8-0,28401,CHAMBERSBURG,2005,4,1301,13,Daylight,Dry,Hit fixed object,Rural,0,0,2,1,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,
2015037654,06,Berks,06219,Longswamp Twp,05,District 5-0,68L01,PSP - Reading,2015,3,1900,19,Daylight,Dry,Hit fixed object,Rural,0,1,1,1,40 30:06.474,75 38:14.276,1,0,0,1,1,0,0,0,0,0,0,0,1,0,40.5018,-75.6373,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,No,0,0,0,0,0,0,0,0,0,"(40.5018, -75.6373)"
2009044971,39,Lehigh,39201,Hanover Twp,05,District 5-0,68M01,PSP - Bethlehem,2009,4,0742,7,Daylight,Wet,Angle,Urban,0,2,3,2,40 40:01.166,75 25:52.181,2,0,0,2,2,0,0,0,0,0,0,0,0,0,40.667,-75.4312,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(40.667, -75.4312)"
2005109959,02,Allegheny,02423,Dravosburg Boro,11,District 11-0,02423, ,2005,4,1050,10,Daylight,Wet,Hit fixed object,Urban,0,0,2,1,40 20:57.179,79 53:32.213,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40.3492,-79.8923,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.3492, -79.8923)"
2013112325,48,Northampton,48301,Bethlehem City,05,District 5-0,48501,LEHIGH UNIVERSITY,2013,11,1233,12,Daylight,Wet,Head-on,Urban,0,1,3,2,40 36:12.520,75 22:55.640,2,0,0,1,1,0,0,0,0,0,1,1,0,0,40.6035,-75.3821,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.6035, -75.3821)"
2015010311,15,Chester,15247,West Goshen Twp,06,District 6-0,15247,WEST GOSHEN TWP,2015,1,0649,6,Dawn,Dry,Rear-end,Urban,0,0,6,3,39 56:44.915,75 35:07.924,3,0,0,0,0,0,0,0,0,0,0,1,0,0,39.9457,-75.5855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,No,1,0,0,0,0,0,0,0,0,"(39.9457, -75.5855)"
2013132418,39,Lehigh,39102,Whitehall Twp,05,District 5-0,39102,WHITEHALL TWP,2013,12,2030,20,Dark no street lights,Ice Patches,Hit fixed object,Urban,0,0,1,1,40 39:10.403,75 30:12.566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6529,-75.5035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.6529, -75.5035)"
2005137337,02,Allegheny,02301,Pittsburgh City,11,District 11-0,02301,PITTSBURGH CITY,2005,5,0800,8,Daylight,Dry,Sideswipe (Opposite dir.),Urban,0,2,2,2,,,2,0,0,2,2,0,0,0,0,0,0,0,0,0,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No,0,0,1,0,0,0,0,0,0,
2003017954,46,Montgomery,46104,Lower Merion Twp,06,District 6-0,46104,LOWER MERION TWP,2002,6,2132,21,Dusk,Wet,Rear-end,Urban,0,1,3,2,39 59:34.000,75 17:06.221,2,0,0,1,1,0,0,0,0,0,0,0,0,0,39.9928,-75.2853,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(39.9928, -75.2853)"
2002212737,46,Montgomery,46110,Upper Moreland Twp,06,District 6-0,46110,UPPER MORELAND TWP,2002,4,1942,19,Dark street lights,Dry,Angle,Urban,0,0,2,2,40 10:18.120,75 04:26.760,2,0,0,0,0,0,0,0,0,1,0,0,0,0,40.1717,-75.0741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.1717, -75.0741)"
2001207794,07,Blair,07301,Altoona City,09,District 9-0,07301,ALTOONA CITY,2001,1,0739,7,Daylight,Snow covered,Hit fixed object,Urban,0,1,1,1,40 30:15.840,78 24:32.760,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.5043,-78.4091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.5043, -78.4091)"
2001241543,37,Lawrence,37214,Union Twp,11,District 11-0,68D06,PSP - New Castle,2001,4,1558,15,Daylight,Wet,Hit fixed object,Rural,0,1,1,1,41 01:04.265,80 23:21.786,1,0,0,1,1,0,0,0,0,0,1,0,0,0,41.0184,-80.3893,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(41.0184, -80.3893)"
2003090531,14,Centre,14201,Benner Twp,02,District 2-0,68G07,PSP - Rockview,2003,4,1830,18,Daylight,Dry,Angle,Rural,0,0,3,2,40 53:57.326,77 47:53.579,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8993,-77.7981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(40.8993, -77.7981)"
2005206386,23,Delaware,23108,Springfield Twp,06,District 6-0,23108,SPRINGFIELD TWP,2005,6,0816,8,Daylight,Dry,Rear-end,Urban,0,0,2,2,39 55:59.880,75 21:09.000,2,0,0,0,0,0,0,0,0,0,1,0,0,0,39.9333,-75.3525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(39.9333, -75.3525)"
1999149030,57,Susquehanna,57208,Dimock Twp,04,District 4-0,68R05,PSP - Gibson,1999,12,1210,12,Daylight,Dry,Angle,Rural,0,0,4,2,41 44:46.680,75 53:54.600,2,0,0,0,0,0,0,0,0,1,0,0,0,0,41.7463,-75.8985,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(41.7463, -75.8985)"
2011010305,66,York,66201,Carroll Twp,08,District 8-0,66201,CARROLL TWP,2011,1,1020,10,Daylight,Dry,Rear-end,Rural,0,1,8,2,40 07:01.433,77 02:14.699,2,0,0,1,1,0,0,0,0,0,0,0,0,0,40.1171,-77.0374,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.1171, -77.0374)"
2013030853,24,Elk,24301,Saint Marys City,02,District 2-0,24301,SAINT MARYS CITY,2013,3,1254,12,Daylight,Dry,Hit pedestrian,Urbanized,0,1,2,2,41 25:18.968,78 33:39.803,1,0,0,0,1,0,0,0,0,0,0,0,1,0,41.4212,-78.5609,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(41.4212, -78.5609)"
2005088069,25,Erie,25301,Corry City,01,District 1-0,25301,CORRY CITY,2005,2,0737,7,Daylight,Snow covered,Angle,Urbanized,0,0,3,3,41 55:11.077,79 38:35.739,3,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9197,-79.6435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,1,1,0,0,0,0,0,0,0,"(41.9197, -79.6435)"
2005191123,62,Washington,62227,South Strabane Twp,12,District 12-0,68B01,PSP - Washington,2002,11,1635,16,Daylight,Dry,Sideswipe (same dir.),Urban,0,0,4,4,40 11:30.879,80 14:49.428,4,0,0,0,0,0,0,1,1,0,0,0,0,0,40.1919,-80.2471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.1919, -80.2471)"
2015012269,23,Delaware,23110,Upper Chichester Twp,06,District 6-0,23110,UPPER CHICHESTER TWP,2015,1,1414,14,Daylight,Dry,Angle,Urban,0,0,2,2,39 50:06.854,75 25:27.717,2,0,0,0,0,0,0,0,0,1,0,0,0,0,39.8352,-75.4244,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,No,1,0,0,0,0,0,0,0,0,"(39.8352, -75.4244)"
1997080289,35,Lackawanna,35409,Mayfield Boro,04,District 4-0,35409,MAYFIELD BORO,1997,1,1010,10,Daylight,Ice Patches,Hit fixed object,Urban,0,2,2,1,41 32:34.440,75 32:26.880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5434,-75.5402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(41.5434, -75.5402)"
2014123511,39,Lehigh,39301,Allentown City,05,District 5-0,39301,ALLENTOWN CITY,2014,12,1141,11,Daylight,Dry,Angle,Urban,0,1,3,2,40 35:58.059,75 28:54.224,2,0,0,0,1,0,0,0,0,0,0,1,1,0,40.5995,-75.4817,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.5995, -75.4817)"
1997128828,22,Dauphin,22202,Derry Twp,08,District 8-0,22202,DERRY TWP,1997,11,2350,23,Dark no street lights,Wet,Hit fixed object,Urban,0,0,1,1,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,
2016124461,40,Luzerne,40210,Fairmount Twp,04,District 4-0,68P04,PSP - Shickshinny,2016,11,1623,16,Dark no street lights,Dry,Other or Unknown,Rural,0,0,2,2,41 18:17.704,76 14:20.413,2,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3049,-76.239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(41.3049, -76.239)"
2003230363,02,Allegheny,02118,Shaler Twp,11,District 11-0,02118,SHALER TWP,2003,8,0035,0,Dark street lights,Dry,Other or Unknown,Urban,0,3,3,2,40 28:44.040,79 58:00.480,2,0,1,2,3,0,0,1,0,0,0,0,0,0,40.4788,-79.967,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,No,0,0,1,0,1,0,0,0,1,"(40.4788, -79.967)"
2000016436,09,Bucks,09205,Doylestown Twp,06,District 6-0,09205,DOYLESTOWN TWP,2000,2,1915,19,Dark street lights,Dry,Rear-end,Urban,0,1,3,2,40 19:42.600,75 07:48.000,2,0,0,1,1,0,0,0,0,0,0,0,0,0,40.3282,-75.1295,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(40.3282, -75.1295)"
2017125565,23,Delaware,23403,Chester Heights Boro,06,District 6-0,68K02,PSP - Media,2017,11,1952,19,Dark – street lights,Dry,Hit fixed object,Urban,0,0,2,2,39 53:49.141,75 29:10.276,2,0,0,0,0,0,0,1,0,0,0,0,0,0,39.897,-75.4862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(39.897, -75.4862)"
2007069496,43,Mercer,43302,Sharon City,01,District 1-0,43302,SHARON CITY,2007,6,1452,14,Daylight,Dry,Angle,Urban,0,2,2,2,41 14:25.000,80 30:11.497,2,0,0,1,2,0,0,0,0,0,0,0,0,0,41.2403,-80.5032,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,No,1,0,0,0,0,0,0,0,0,"(41.2403, -80.5032)"
2009085510,22,Dauphin,22403,Elizabethville Boro,08,District 8-0,68H04,PSP - Elizabethville (Lykens),2009,8,1736,17,Daylight,Dry,Angle,Rural,0,1,2,2,40 32:51.711,76 49:10.555,1,0,1,0,1,0,0,0,0,0,0,0,0,0,40.5477,-76.8196,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,1,0,0,0,0,"(40.5477, -76.8196)"
2000049285,06,Berks,06234,Rockland Twp,05,District 5-0,68L01,PSP - Reading,2000,4,0950,9,Daylight,Snow covered,Hit fixed object,Rural,0,0,2,1,40 27:19.080,75 45:31.320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4553,-75.7587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.4553, -75.7587)"
2008012279,66,York,66203,Codorus Twp,08,District 8-0,68H07,PSP - York,2007,10,1556,15,Daylight,Dry,Non collision,Rural,0,1,1,2,39 45:32.000,76 48:56.326,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39.7589,-76.8156,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(39.7589, -76.8156)"
2013042477,02,Allegheny,02413,Brentwood Boro,11,District 11-0,02413,BRENTWOOD BORO,2013,4,2156,21,Dark unknown roadway lighting,Dry,Hit pedestrian,Urban,0,1,2,2,40 22:13.997,79 58:56.280,1,0,0,0,1,0,0,0,0,0,0,0,0,0,40.3706,-79.9823,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.3706, -79.9823)"
2014123451,02,Allegheny,02118,Shaler Twp,11,District 11-0,02118,SHALER TWP,2014,12,9999,99,Daylight,Dry,Rear-end,Urban,0,2,7,3,40 31:07.556,79 57:32.217,3,0,0,1,2,0,0,0,0,0,1,0,0,0,40.5188,-79.9589,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.5188, -79.9589)"
2000030525,37,Lawrence,37211,Shenango Twp,11,District 11-0,37211,SHENANGO TWP,2000,3,1413,14,Daylight,Wet,Rear-end,Urbanized,0,1,2,2,40 58:16.680,80 18:48.960,2,0,0,1,1,0,0,0,0,0,0,0,1,0,40.9714,-80.3138,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.9714, -80.3138)"
2009038853,04,Beaver,04412,Fallston Boro,11,District 11-0,04406,BRIDGEWATER BORO,2009,3,1316,13,Daylight,Dry,Angle,Urban,0,0,2,2,40 42:55.436,80 18:22.395,2,0,0,0,0,0,0,0,0,0,1,0,1,0,40.7071,-80.2994,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.7071, -80.2994)"
1999140684,09,Bucks,09229,West Rockhill Twp,06,District 6-0,09502,PENNRIDGE REGIONAL,1999,12,0915,9,Daylight,Wet,Angle,Rural,0,1,3,2,40 20:35.160,75 19:02.280,2,0,0,1,1,0,0,0,0,0,0,0,0,0,40.343,-75.3172,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,1,0,0,0,0,0,0,0,"(40.343, -75.3172)"
2010062849,30,Greene,30215,Perry Twp,12,District 12-0,68B05,PSP - Waynesburg,2010,6,0720,7,Daylight,Dry,Other or Unknown,Rural,0,0,1,1,39 44:28.750,80 03:40.395,1,0,0,0,0,0,0,0,0,0,1,0,0,0,39.7413,-80.0612,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,No,0,0,0,0,0,0,0,0,0,"(39.7413, -80.0612)"
2007001088,20,Crawford,20301,Meadville City,01,District 1-0,20301,MEADVILLE CITY,2007,1,0051,0,Dark street lights,Wet,Angle,Urbanized,0,1,4,2,41 38:17.786,80 09:12.967,2,0,0,0,1,0,0,0,0,0,0,0,0,0,41.6383,-80.1536,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,No,0,0,0,0,0,0,0,0,1,"(41.6383, -80.1536)"
1999131413,49,Northumberland,49202,East Cameron Twp,03,District 3-0,68F08,PSP - Stonington,1999,10,0005,0,Dark no street lights,Dry,Hit fixed object,Rural,0,0,1,1,40 45:10.440,76 31:35.400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7529,-76.5264,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,No,0,0,0,0,0,0,0,0,1,"(40.7529, -76.5264)"
2008057551,30,Greene,30220,Whiteley Twp,12,District 12-0,68B05,PSP - Waynesburg,2008,5,0805,8,Daylight,Dry,Angle,Rural,0,0,2,2,39 50:42.875,80 06:53.364,2,0,0,0,0,0,0,0,0,0,1,0,0,0,39.8452,-80.1148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(39.8452, -80.1148)"
2005158987,15,Chester,15238,Upper Uwchlan Twp,06,District 6-0,15238,UPPER UWCHLAN TWP,2005,4,1215,12,Daylight,Dry,Angle,Rural,0,0,2,2,40 04:25.589,75 41:01.125,2,0,0,0,0,0,0,0,1,0,0,0,0,0,40.0761,-75.6861,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.0761, -75.6861)"
1998048134,07,Blair,07403,Hollidaysburg Boro,09,District 9-0,07403,HOLLIDAYSBURG BORO,1998,5,1315,13,Daylight,Dry,Angle,Urban,0,0,2,2,40 25:40.800,78 23:48.840,2,0,0,0,0,0,0,0,1,0,0,1,0,0,40.428,-78.3968,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.428, -78.3968)"
2004057605,46,Montgomery,46214,Salford Twp,06,District 6-0,68T07,PSP - King of Prussia,2003,6,0615,6,Daylight,Wet,Hit fixed object,Rural,0,1,1,1,40 20:42.000,75 23:15.720,1,0,1,0,1,0,0,0,0,0,0,0,0,0,40.345,-75.3877,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,1,0,0,0,0,"(40.345, -75.3877)"
2011048134,07,Blair,07301,Altoona City,09,District 9-0,07301,ALTOONA CITY,2011,5,1601,16,Daylight,Dry,Angle,Urban,0,1,2,2,40 29:59.302,78 23:22.447,2,0,0,1,1,0,0,0,0,0,1,0,0,0,40.4998,-78.3896,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.4998, -78.3896)"
2008044421,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2008,1,1550,15,Daylight,Dry,Rear-end,Urban,0,0,2,2,40 00:26.278,75 11:33.797,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0078,-75.192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(40.0078, -75.192)"
2011049208,61,Warren,61301,Warren City,01,District 1-0,61301,WARREN CITY,2011,5,1602,16,Daylight,Dry,Angle,Urbanized,0,1,6,2,41 50:47.585,79 08:44.612,2,0,0,0,1,0,0,1,0,0,0,0,0,0,41.8466,-79.1457,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(41.8466, -79.1457)"
2017068139,38,Lebanon,38101,Annville Twp,08,District 8-0,38101,ANNVILLE TWP,2017,6,2026,20,Daylight,Dry,Angle,Urbanized,0,1,3,2,40 19:42.401,76 31:13.197,2,0,1,0,1,0,0,1,0,0,0,0,0,0,40.3284,-76.5203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,0,1,0,0,0,0,"(40.3284, -76.5203)"
2009003425,04,Beaver,04208,Hanover Twp,11,District 11-0,68D04,PSP - Beaver,2008,12,0323,3,Dark no street lights,Dry,Hit fixed object,Rural,0,0,1,1,40 30:28.579,80 25:19.893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5079,-80.4222,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,1,"(40.5079, -80.4222)"
1999110657,35,Lackawanna,35302,Scranton City,04,District 4-0,35302,SCRANTON CITY,1999,11,0700,7,Daylight,Dry,Rear-end,Urban,0,1,3,3,41 25:44.400,75 41:31.200,3,0,0,1,1,0,0,0,0,0,0,0,0,0,41.429,-75.692,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,No,0,0,0,0,0,0,0,0,0,"(41.429, -75.692)"
2015106031,36,Lancaster,36212,East Drumore Twp,08,District 8-0,68J01,PSP - Lancaster,2015,9,1751,17,Daylight,Dry,Sideswipe (Opposite dir.),Rural,0,3,5,3,39 51:03.708,76 13:14.904,3,1,0,2,3,0,1,0,1,0,0,0,0,0,39.851,-76.2208,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,0,0,0,1,0,0,0,0,0,"(39.851, -76.2208)"
2010006306,25,Erie,25302,Erie City,01,District 1-0,25302,ERIE CITY,2009,12,1510,15,Daylight,Snow covered,Sideswipe (Opposite dir.),Urban,0,0,2,2,42 06:51.299,80 03:31.766,2,0,0,0,0,0,0,0,0,0,1,0,0,0,42.1142,-80.0588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,0,0,0,"(42.1142, -80.0588)"
2006204746,46,Montgomery,46216,Towamencin Twp,06,District 6-0,46216,TOWAMENCIN TWP,2006,7,1145,11,Daylight,Dry,Angle,Rural,0,2,3,2,40 16:06.600,75 19:59.880,2,0,0,2,2,0,0,0,0,0,0,0,0,0,40.2681,-75.3332,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,"(40.2681, -75.3332)"
